TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,
06-06-2020 00:00,TXN00000149,A00005704,PLC00006988,24-11-2014,23-05-2020,28-05-2020,Travel,56.73,5000,Von Wolfe,233 Buckland Hills Drive,,Manchester,CT,6042,890-58-6302,N,34,59,Y,4,M,Own,LI,109994376,HDYJ85056808239801,College,A,Total Loss,Ambulance,1,0,KY,Louisville,11,AGENT00092,,
06-06-2020 00:00,TXN00000150,A00002776,PLC00004168,03-10-2016,23-05-2020,28-05-2020,Life,67.5,34000,Michael Neff,17109 Guava Avenue,,Panama City Beach,FL,32413,552-75-7032,Y,54,104,Y,3,M,Rent,MI,87355260,PFQC09905945131949,High School,A,Total Loss,Ambulance,1,1,VT,Bethel,17,AGENT00345,VNDR00430,
06-06-2020 00:00,TXN00000151,A00002079,PLC00006133,22-06-2018,21-05-2020,26-05-2020,Property,91.55,28000,Tosha Thompson,2527 Lisenby Avenue,,Panama City,FL,32405,128-23-9449,N,41,101,Y,7,M,Mortgage,HI,26852135,YYSK10826528725013,Bachelor,A,Major Loss,Police,0,1,MD,Annapolis,19,AGENT00168,VNDR00412,
06-06-2020 00:00,TXN00000152,A00005318,PLC00008962,06-10-2011,22-05-2020,27-05-2020,Health,135.82,16000,Catherine Sisco,800 West Street,,Panama City,FL,32404,705-23-3691,Y,32,9,Y,7,M,Own,LI,34202117,JPAU82001376717554,Bachelor,A,Major Loss,None,1,1,VT,Pawlet,10,AGENT00391,VNDR00292,
06-06-2020 00:00,TXN00000153,A00007732,PLC00007387,20-10-2019,18-05-2020,23-05-2020,Mobile,7.21,500,Amber Cobb,3704 Hughes Road,,Louisville,KY,40207,360-52-2531,Y,47,78,Y,5,M,Own,MI,25937239,GGQO61048398605550,High School,A,Minor Loss,Police,1,1,CO,Arvada,3,AGENT01074,VNDR00586,
06-06-2020 00:00,TXN00000154,A00004626,PLC00004508,09-05-2013,27-05-2020,30-05-2020,Mobile,6.79,300,Jon Nobles,1233 Paradise Lane,,Fayetteville,AR,72701,009-61-2453,Y,26,68,Y,2,L,Mortgage,MI,83440865,VXPN90218286526771,NA,A,Total Loss,Police,0,0,CA,Cupertino,5,AGENT00235,VNDR00404,
06-06-2020 00:00,TXN00000155,A00000211,PLC00001741,23-11-2012,05-06-2020,05-06-2020,Motor,80.73,4000,Bill Kwok,4444 Hansen Avenue,#APT 224,Fremont,CA,94536,664-86-7600,Y,49,9,Y,4,L,Mortgage,LI,106151675,QMTR98091036140214,Bachelor,A,Minor Loss,Police,0,1,MA,Arlington,16,AGENT00468,VNDR00093,
06-06-2020 00:00,TXN00000156,A00007341,PLC00009169,10-05-2012,26-05-2020,31-05-2020,Health,124.56,8000,Deanna Humiston,439 Crestmont Drive,,Oakland,CA,94619,600-55-8563,Y,27,93,Y,4,M,Rent,LI,52209969,CAYF51585495045486,PhD,A,Total Loss,Ambulance,1,1,CO,Arvada,16,AGENT00031,,
06-06-2020 00:00,TXN00000157,A00008591,PLC00005815,29-12-2018,21-05-2020,26-05-2020,Property,117.59,34000,Lance Kher,1817 Southeast 14th Street,,Moore,OK,73160,778-96-1115,Y,42,38,Y,7,L,Mortgage,MI,82632289,GYMV64765204253290,Bachelor,A,Major Loss,Police,1,1,AR,Fayetteville,8,AGENT00855,,
06-06-2020 00:00,TXN00000158,A00008052,PLC00005527,04-07-2010,04-06-2020,04-06-2020,Property,124.28,33000,Linda Thruman,6225 West Citrus Way,,Glendale,AZ,85301,258-60-2036,Y,28,91,Y,4,M,Rent,LI,104493995,AZMT75378183781512,High School,A,Total Loss,Ambulance,1,0,CT,Manchester,22,AGENT01017,VNDR00215,
06-06-2020 00:00,TXN00000159,A00008942,PLC00005088,06-03-2017,19-05-2020,24-05-2020,Property,123.41,24000,Mike Robert,228 Central Street,,Milford,MA,1757,513-40-1287,Y,35,25,Y,5,L,Mortgage,HI,44684893,DOWR47598443504138,Masters,A,Total Loss,Ambulance,0,1,FL,Inverness,20,AGENT00929,VNDR00094,
06-06-2020 00:00,TXN00000160,A00003149,PLC00005923,07-07-2013,01-06-2020,02-06-2020,Health,121.92,20000,Keith Martel,17020 West 64th Drive,,Arvada,CO,80007,562-73-6287,Y,60,29,Y,6,L,Rent,HI,58373983,XEBM72293296799002,High School,A,Total Loss,None,1,1,AL,Montgomery,9,AGENT00889,VNDR00397,
06-06-2020 00:00,TXN00000161,A00005805,PLC00007092,30-11-2011,18-05-2020,23-05-2020,Life,55.99,90000,Joe Introini,7529 Perryman Court,,,MD,21226,211-65-5029,Y,31,112,Y,6,L,Own,HI,123390037,LXRA61424566507716,Bachelor,A,Major Loss,None,1,1,MA,Dracut,22,AGENT00163,,
06-06-2020 00:00,TXN00000162,A00009530,PLC00009483,31-08-2011,18-05-2020,23-05-2020,Health,187.72,1000,Calvin Howell,3425 North Futrall Drive,,Fayetteville,AR,72703,276-56-3370,Y,54,85,Y,7,H,Own,MI,101329020,TCAF46090102086345,Bachelor,D,Minor Loss,None,1,0,MD,Severn,19,AGENT00568,,
06-06-2020 00:00,TXN00000163,A00006830,PLC00001828,08-06-2017,02-06-2020,03-06-2020,Property,146.79,32000,Lillian Decker,5514 West Wedington Drive,#3,Fayetteville,AR,72704,141-91-4404,Y,26,90,Y,6,L,Rent,MI,56986107,DWQS77617733422391,NA,A,Total Loss,Ambulance,1,1,GA,Savannah,6,AGENT00929,,
06-06-2020 00:00,TXN00000164,A00007160,PLC00002887,19-02-2013,20-05-2020,25-05-2020,Property,120.07,33000,Roxann Waters,6073 Harlan Street,,Arvada,CO,80003,030-87-7823,Y,61,68,Y,3,L,Rent,HI,42073192,JPND53132515062816,Bachelor,A,Major Loss,Ambulance,0,1,AL,Pike Road,14,AGENT00194,,
06-06-2020 00:00,TXN00000165,A00001553,PLC00007224,16-06-2013,19-05-2020,24-05-2020,Property,129.97,15000,Perry Wright,11 Adams Street,,Arlington,MA,2474,126-34-1776,N,64,20,Y,3,H,Mortgage,MI,64860723,ZBFL99333665767053,Bachelor,A,Total Loss,Police,1,1,AR,Fayetteville,13,AGENT00696,VNDR00482,
06-06-2020 00:00,TXN00000166,A00001756,PLC00004862,23-12-2015,23-05-2020,28-05-2020,Motor,110.4,1000,Florence Merritt,5701 East Shirley Lane,,Montgomery,AL,36117,799-27-1687,N,35,88,Y,5,L,Own,HI,120657401,QTWA00951514096778,Bachelor,A,Minor Loss,Ambulance,0,1,MA,Palmer,6,AGENT00427,VNDR00153,
06-06-2020 00:00,TXN00000167,A00002923,PLC00003346,25-06-2014,27-05-2020,30-05-2020,Mobile,6.76,300,Ann Knight,4408 Northwest 55th Street,,Oklahoma City,OK,73112,256-98-2851,N,62,65,Y,7,M,Own,LI,70522071,JSTG10594786692314,High School,A,Major Loss,None,1,0,MD,Severn,10,AGENT00552,,
06-06-2020 00:00,TXN00000168,A00009221,PLC00006984,07-12-2017,01-06-2020,02-06-2020,Mobile,9.49,700,Jason Marshall,165 Quincy Shore Drive,#C27,Quincy,MA,2171,154-62-9789,N,60,114,Y,4,H,Mortgage,LI,52223194,IUFQ85982733037898,NA,A,Total Loss,Other,0,0,TN,Nashville,18,AGENT00437,VNDR00456,
06-06-2020 00:00,TXN00000169,A00003698,PLC00002245,17-02-2013,31-05-2020,02-06-2020,Mobile,11.87,400,Ronald Porter,5900 Upland Road,,Brooklyn Park,MD,21225,123-13-4086,Y,49,107,Y,3,L,Mortgage,MI,48028879,HCMR99492895986643,Bachelor,A,Total Loss,None,0,1,KY,Saint Matthews,18,AGENT00299,VNDR00077,
06-06-2020 00:00,TXN00000170,A00000190,PLC00005198,30-12-2013,26-05-2020,31-05-2020,Property,109.65,17000,Gregory Drees,240 54th Avenue North,,Nashville,TN,37209,720-32-2793,Y,31,112,Y,2,L,Rent,LI,114438542,UBWM33386318490177,High School,A,Minor Loss,None,1,1,AZ,Glendale,22,AGENT00038,,
06-06-2020 00:00,TXN00000171,A00002764,PLC00001151,13-05-2019,03-06-2020,03-06-2020,Health,164.79,8000,Tony Hunter,127 Andover Drive,,Savannah,GA,31405,735-22-1634,Y,36,100,Y,5,M,Mortgage,MI,29894365,WDEE57746224784089,Masters,A,Minor Loss,Police,1,0,AL,Montgomery,13,AGENT00781,,
06-06-2020 00:00,TXN00000172,A00009590,PLC00008527,29-11-2019,17-05-2020,22-05-2020,Property,133.52,13000,Edward Ruvalcaba,421 Madison Street Northeast,,Washington,DC,20011,120-42-7269,Y,62,52,Y,3,M,Mortgage,MI,32122325,BPAI85275179628242,Bachelor,A,Major Loss,None,0,1,TN,Nashville,1,AGENT01020,,
06-06-2020 00:00,TXN00000173,A00006417,PLC00002727,27-07-2010,28-05-2020,31-05-2020,Mobile,9.69,300,Lloyd Roberts,88 Pine Valley Road,,Savannah,GA,31404,203-25-9798,Y,40,36,Y,4,L,Rent,HI,77713595,WZCD97567440432249,Bachelor,A,Minor Loss,Ambulance,1,1,CO,Boulder,0,AGENT00297,,
06-06-2020 00:00,TXN00000174,A00001503,PLC00002689,25-01-2012,05-06-2020,05-06-2020,Mobile,11.11,100,Warren Frink,301 Southeast 37th Street,,Oklahoma City,OK,73129,760-35-1669,Y,51,22,Y,2,L,Rent,LI,85923160,SGJP73721568813626,Masters,A,Minor Loss,Ambulance,0,1,FL,Panama City,18,AGENT00933,VNDR00310,
06-06-2020 00:00,TXN00000175,A00003922,PLC00003892,01-04-2012,21-05-2020,26-05-2020,Life,89.74,99000,Robert Lawrence,8 Corona Street,,,VT,5733,208-41-7115,Y,50,67,Y,7,M,Mortgage,MI,41267857,UDVT07755500131098,Bachelor,A,Total Loss,Ambulance,1,1,MD,Severn,2,AGENT00646,,
06-06-2020 00:00,TXN00000176,A00006105,PLC00002434,13-08-2013,30-05-2020,01-06-2020,Travel,79.9,5000,Cheryl Denny,301 Willow Way,,Lynn Haven,FL,32444,157-78-0386,Y,30,93,Y,6,L,Mortgage,LI,67452853,EKDD68971164274054,Bachelor,A,Minor Loss,Other,0,1,KY,Louisville,15,AGENT00388,VNDR00060,
06-06-2020 00:00,TXN00000177,A00003613,PLC00007162,08-01-2013,03-06-2020,03-06-2020,Health,140.37,5000,Walter Thibodeaux,5529 East Saddleridge Drive,,Fayetteville,AR,72703,066-80-1161,N,52,87,Y,4,H,Own,MI,16866571,UROP89090452769409,College,A,Minor Loss,Police,1,0,CO,Arvada,3,AGENT00905,,
07-06-2020 00:00,TXN00000178,A00002426,PLC00002044,15-04-2019,26-05-2020,31-05-2020,Travel,79.18,2000,Patricia Benjamin,637 Britannia Drive,,Vallejo,CA,94591,142-81-6069,Y,44,94,Y,4,M,Mortgage,HI,101883265,ARZZ15461588851342,High School,A,Major Loss,Ambulance,1,1,AZ,Glendale,7,AGENT00730,VNDR00076,
07-06-2020 00:00,TXN00000179,A00006998,PLC00000273,22-09-2013,06-06-2020,06-06-2020,Travel,85.43,4000,Robert Mcneil,536 Walters Farm Road,,East Haven,VT,5837,623-20-3385,N,58,75,Y,5,H,Own,HI,30134661,KALS17434660899506,Bachelor,A,Total Loss,Other,1,0,TN,Nashville,10,AGENT00588,VNDR00555,
07-06-2020 00:00,TXN00000180,A00000105,PLC00007991,26-01-2019,05-06-2020,05-06-2020,Motor,112.42,4000,James Sicard,1211 Castine Court,,Pasadena,MD,21122,774-17-6873,Y,33,14,Y,4,M,Rent,LI,94452606,OCPZ86249073271063,NA,A,Total Loss,None,0,1,FL,Panama City,1,AGENT00523,VNDR00251,
07-06-2020 00:00,TXN00000181,A00001637,PLC00001525,19-08-2015,26-05-2020,31-05-2020,Mobile,10.57,300,Elizabeth Rodriguez,594 Putnam Avenue,#2,Cambridge,MA,2139,895-62-9386,Y,45,76,N,2,M,Own,LI,56163645,BHZL23642821717503,Bachelor,D,Total Loss,Other,1,1,AZ,Glendale,6,AGENT01176,,
07-06-2020 00:00,TXN00000182,A00009848,PLC00002656,23-12-2019,03-06-2020,04-06-2020,Mobile,6.37,300,Mary Lopez,23 Columbia Drive,,Manchester,CT,6042,873-99-5597,Y,60,15,N,2,H,Mortgage,HI,60909798,QGOL60949020516985,NA,A,Total Loss,Ambulance,0,0,DC,Washington,16,AGENT00294,VNDR00109,
07-06-2020 00:00,TXN00000183,A00009288,PLC00000917,31-08-2016,29-05-2020,01-06-2020,Life,61.5,38000,Lexie Kirley,314 Mesa Street,,Wheatland,CA,95692,114-67-4112,Y,27,114,Y,4,M,Mortgage,MI,70681941,OORZ45208571469155,High School,A,Total Loss,Other,1,1,TN,Nashville,12,AGENT01106,VNDR00156,
07-06-2020 00:00,TXN00000184,A00000247,PLC00002074,30-10-2015,05-06-2020,05-06-2020,Mobile,10.6,400,Robert Gonzalez,7809 Highway 2302,,Panama City,FL,32409,535-46-6268,Y,27,79,Y,4,L,Rent,LI,96683619,FMJH59701613325567,College,A,Minor Loss,Ambulance,1,1,VT,,22,AGENT00757,VNDR00470,
07-06-2020 00:00,TXN00000185,A00002397,PLC00002699,08-09-2015,31-05-2020,02-06-2020,Health,183.13,12000,Mark Jones,10819 Bluegrass Parkway,,Jeffersontown,KY,40299,580-84-3030,N,60,43,Y,6,L,Mortgage,MI,96070361,TMUY79955993227304,Bachelor,A,Total Loss,Ambulance,0,0,MA,Scituate,20,AGENT00543,VNDR00429,
07-06-2020 00:00,TXN00000186,A00007490,PLC00004993,02-06-2016,25-05-2020,30-05-2020,Property,111.63,17000,Angelo Belcher,8262 Elvaton Road,,Millersville,MD,21108,399-03-0918,Y,60,52,Y,3,M,Rent,MI,107176099,RYQQ37893592702175,Bachelor,A,Major Loss,Ambulance,0,1,KY,Louisville,6,AGENT00771,VNDR00211,
07-06-2020 00:00,TXN00000187,A00003706,PLC00009388,13-05-2014,19-05-2020,24-05-2020,Property,115.92,15000,Jerry Flesher,8446 Coors Loop,,Arvada,CO,80005,119-98-6914,N,52,28,Y,6,L,Mortgage,HI,83817553,HGJC44778620162790,Bachelor,D,Total Loss,Ambulance,1,0,KY,Louisville,21,AGENT00266,VNDR00019,
07-06-2020 00:00,TXN00000188,A00004550,PLC00009703,11-12-2016,20-05-2020,25-05-2020,Property,98.83,10000,Christine Berryman,3373 Runnymede Place Northwest,,Washington,DC,20015,194-88-3805,N,31,10,Y,4,L,Mortgage,HI,78219603,MJJL94738740902855,Bachelor,A,Total Loss,Ambulance,1,1,FL,Panama City,5,AGENT01078,,
07-06-2020 00:00,TXN00000189,A00003203,PLC00005113,08-08-2019,06-06-2020,06-06-2020,Mobile,10.52,700,Benjamin Peterson,3 Hawser Way,,Port Wentworth,GA,31407,412-53-9544,Y,55,19,Y,3,L,Own,MI,96566383,LNIP81536207706396,College,A,Major Loss,Ambulance,1,0,MA,New Bedford,15,AGENT01097,VNDR00407,
07-06-2020 00:00,TXN00000190,A00009674,PLC00008261,11-01-2020,03-06-2020,04-06-2020,Property,149.71,30000,Jeanette Craig,220 Avenue B,,Williston,VT,5495,784-77-6388,Y,47,84,Y,4,M,Mortgage,MI,11615879,OEHX74664782316670,Bachelor,A,Total Loss,Other,0,0,CO,Arvada,7,AGENT00290,VNDR00382,
07-06-2020 00:00,TXN00000191,A00003347,PLC00003037,17-11-2013,26-05-2020,31-05-2020,Mobile,7.79,500,Megan Finney,10723 Colonial Woods Court,,Louisville,KY,40223,182-06-0638,Y,33,43,Y,6,L,Rent,LI,124900015,GJSP08949975305650,MD,A,Total Loss,Police,1,1,CA,Hayward,14,AGENT00550,VNDR00350,
07-06-2020 00:00,TXN00000192,A00006280,PLC00008187,16-04-2013,01-06-2020,03-06-2020,Property,141.85,29000,Michelle Taylor,10826 Pointe Royal Drive,,Bakersfield,CA,93311,126-46-8619,Y,43,89,Y,3,L,Rent,MI,112863436,GWFD16589187198689,High School,A,Minor Loss,Ambulance,1,1,VT,Bethel,16,AGENT00383,,
07-06-2020 00:00,TXN00000193,A00009398,PLC00006530,10-07-2010,02-06-2020,03-06-2020,Travel,96.15,5000,James Pollitt,10 South Main Street,,Fair Haven,VT,5743,336-49-4868,N,32,110,Y,4,L,Mortgage,MI,18877908,JHCK46539170844034,NA,A,Total Loss,Police,1,1,CO,Arvada,23,AGENT00385,,
07-06-2020 00:00,TXN00000194,A00009338,PLC00002851,11-09-2011,04-06-2020,04-06-2020,Property,94.3,15000,Raymond Kiffer,309 Glenwood Avenue,,Glen Burnie,MD,21061,805-86-9749,Y,47,84,Y,7,M,Rent,LI,54157983,BZKU97737701792820,Bachelor,A,Minor Loss,Ambulance,1,1,AL,Montgomery,20,AGENT00877,,
07-06-2020 00:00,TXN00000195,A00007501,PLC00006144,27-09-2014,23-05-2020,28-05-2020,Travel,53.44,4000,Roger Lambert,10654 North 60th Avenue,#2019,Glendale,AZ,85304,735-65-1909,Y,61,11,Y,5,M,Rent,MI,105198095,GRIZ81414669313772,Bachelor,A,Major Loss,None,1,1,DC,Washington,20,AGENT00922,VNDR00278,
07-06-2020 00:00,TXN00000196,A00007905,PLC00003594,15-10-2011,29-05-2020,01-06-2020,Property,135.07,32000,Jessica Dawkins,1122 McDaniel Street,,Sun City Center,FL,33573,267-72-3448,N,29,108,Y,6,H,Own,MI,76200339,GPXB20128097688735,High School,A,Total Loss,Ambulance,1,1,CA,San Lorenzo,5,AGENT00176,VNDR00275,
07-06-2020 00:00,TXN00000197,A00008439,PLC00008346,01-10-2012,05-06-2020,05-06-2020,Health,145.92,11000,Mary Bentz,12 Fletcher Lane,,Shelburne,VT,5482,473-39-8600,Y,60,41,Y,4,M,Rent,HI,53877400,HEDB45849625461825,Bachelor,A,Total Loss,Ambulance,0,1,AL,Montgomery,6,AGENT00739,VNDR00279,
07-06-2020 00:00,TXN00000198,A00007899,PLC00009038,01-09-2012,30-05-2020,02-06-2020,Health,148.66,16000,Susan Ridgeway,15510 Champion Lakes Place,,Louisville,KY,40245,329-24-9833,Y,61,11,Y,7,L,Rent,LI,78025622,QAGV22303050448390,Bachelor,A,Minor Loss,Police,1,1,MA,Springfield,2,AGENT01194,,
07-06-2020 00:00,TXN00000199,A00006248,PLC00000068,26-07-2016,18-05-2020,23-05-2020,Property,130.11,13000,James House,7105 Tanager Avenue,,Glen Burnie,MD,21060,376-98-2501,Y,56,20,Y,3,H,Rent,MI,94654268,JXTM27451303028599,High School,A,Major Loss,Ambulance,0,1,AK,Anchorage,11,AGENT00613,,
07-06-2020 00:00,TXN00000200,A00000192,PLC00009775,12-10-2012,28-05-2020,31-05-2020,Mobile,9.68,400,Mac Offerdahl,5856 Parfet Court,,Arvada,CO,80004,767-88-4858,Y,57,91,Y,5,H,Rent,HI,47190180,BMIC37999174298418,High School,A,Total Loss,Police,1,0,FL,Panama City,6,AGENT00704,VNDR00083,
07-06-2020 00:00,TXN00000201,A00002575,PLC00001002,19-01-2012,27-05-2020,01-06-2020,Travel,87.89,2000,Brenda Eddins,11933 West 71st Avenue,,Arvada,CO,80004,303-13-3911,Y,51,118,Y,5,M,Mortgage,MI,34950155,ZTCH68337215369912,Masters,A,Total Loss,Police,1,0,GA,Savannah,18,AGENT01072,,
07-06-2020 00:00,TXN00000202,A00004102,PLC00006571,18-02-2017,22-05-2020,27-05-2020,Travel,57.47,1000,Annie Stumpf,21 Glenoak Lane Northwest,B,Glen Burnie,MD,21061,147-24-7613,N,62,117,Y,2,H,Own,MI,27270318,KJCM52940801441831,Bachelor,A,Minor Loss,Ambulance,1,1,TN,Nashville,4,AGENT00086,VNDR00305,
07-06-2020 00:00,TXN00000203,A00007873,PLC00007886,05-02-2015,27-05-2020,01-06-2020,Life,69.5,35000,Susan Lewis,39247 Sundale Drive,,Fremont,CA,94538,502-30-3188,Y,40,97,Y,4,H,Mortgage,LI,62065452,VZBL34881193650007,PhD,A,Total Loss,Other,1,0,AL,Montgomery,17,AGENT00296,VNDR00083,
07-06-2020 00:00,TXN00000204,A00004611,PLC00009788,10-08-2014,02-06-2020,03-06-2020,Life,83.46,99000,Daniel Conklin,1820 Scenic Avenue,,Berkeley,CA,94709,671-23-0970,Y,38,24,Y,4,M,Rent,HI,119133017,DBSY20911429375302,Bachelor,A,Major Loss,Ambulance,1,1,CA,Fremont,12,AGENT00837,VNDR00594,
07-06-2020 00:00,TXN00000205,A00006492,PLC00000413,01-04-2018,28-05-2020,31-05-2020,Mobile,7.92,400,Joseph Dinkel,903 East 20th Avenue,,Anchorage,AK,99501,318-12-8186,Y,27,22,Y,2,L,Rent,HI,83905274,TVMA72145071612676,MD,A,Minor Loss,Police,1,0,TN,Nashville,20,AGENT00788,VNDR00540,
07-06-2020 00:00,TXN00000206,A00003531,PLC00008666,26-05-2014,01-06-2020,03-06-2020,Motor,71.18,7000,Elizabeth Perry,2849 Leawood Drive,,Anchorage,AK,99502,727-37-5292,Y,27,21,N,2,L,Own,LI,25831681,GLPE85946334646106,NA,A,Minor Loss,Other,1,0,MA,Brookline,6,AGENT01015,VNDR00365,
07-06-2020 00:00,TXN00000207,A00000149,PLC00007673,24-08-2013,06-06-2020,06-06-2020,Health,181.29,6000,Gail Mauldin,165 Saint John Street,,Manchester,CT,6040,753-43-6681,N,63,59,Y,2,H,Mortgage,MI,82929086,NQPE33737115459661,Bachelor,A,Major Loss,None,1,1,CA,Livermore,4,AGENT00319,,
08-06-2020 00:00,TXN00000208,A00005638,PLC00001314,02-09-2016,31-05-2020,03-06-2020,Travel,91.27,2000,Betty Bowman,450 C Street,,Hayward,CA,94541,458-45-0092,Y,56,86,Y,3,M,Mortgage,LI,113497296,UOVE72079228022991,College,A,Major Loss,None,1,1,FL,Mexico Beach,20,AGENT00688,VNDR00003,
08-06-2020 00:00,TXN00000209,A00006076,PLC00005951,09-06-2014,30-05-2020,02-06-2020,Travel,82.11,2000,Joseph Armstrong,21007 North 53rd Avenue,,Glendale,AZ,85308,242-41-6082,Y,53,111,Y,3,L,Rent,MI,62356938,OQYB67953374313651,High School,A,Major Loss,None,1,1,GA,Savannah,17,AGENT00907,VNDR00269,
08-06-2020 00:00,TXN00000210,A00009990,PLC00006419,09-03-2013,07-06-2020,07-06-2020,Motor,78.65,3000,Richard Herrera,1643 Oxford Street,R C,Berkeley,CA,94709,794-89-2970,N,41,14,Y,2,M,Rent,LI,61981854,IDWZ95197967931817,Bachelor,A,Total Loss,Other,1,0,CA,Yucaipa,10,AGENT00226,,
08-06-2020 00:00,TXN00000211,A00002513,PLC00008115,16-05-2016,06-06-2020,06-06-2020,Travel,65.44,4000,Garry Rushing,3652 East Blue Stone Drive,,Fayetteville,AR,72764,523-60-7351,Y,41,100,Y,6,L,Rent,HI,20201559,OAZB59049309972000,Bachelor,A,Total Loss,Ambulance,1,1,MA,Brookline,7,AGENT00274,,
08-06-2020 00:00,TXN00000212,A00009734,PLC00002346,27-06-2012,30-05-2020,02-06-2020,Life,80.75,16000,Eric Hutchinson,6140 Fenton Street,,Arvada,CO,80003,818-79-1412,Y,35,80,Y,6,L,Rent,HI,89920703,YABE29942078013619,Masters,A,Minor Loss,Ambulance,0,1,AZ,Peoria,4,AGENT00244,,
08-06-2020 00:00,TXN00000213,A00005658,PLC00005739,09-06-2015,26-05-2020,31-05-2020,Motor,95.58,5000,Stuart Menist,505 North Washington Avenue,,Fayetteville,AR,72701,208-44-3944,Y,59,77,Y,4,M,Mortgage,HI,28909769,GTDS26333408418004,MD,A,Major Loss,None,0,0,GA,Savannah,11,AGENT00227,VNDR00461,
08-06-2020 00:00,TXN00000214,A00006794,PLC00000087,07-11-2012,21-05-2020,26-05-2020,Travel,88.24,4000,Gloria Knutson,3 Furman Place,,Swanton,VT,5488,184-58-0190,Y,62,13,Y,3,H,Rent,LI,120562062,IKYN90096946416640,High School,A,Total Loss,Ambulance,1,1,KY,Louisville,23,AGENT00921,,
08-06-2020 00:00,TXN00000215,A00001870,PLC00005359,23-05-2011,21-05-2020,26-05-2020,Property,106.79,17000,Rhonda Diemer,926 Mill Court,,Savannah,GA,31419,387-46-2909,Y,53,56,Y,5,L,Rent,MI,122422265,TTQU93525834774646,MD,D,Major Loss,Police,0,0,CA,Oakland,14,AGENT00711,,
08-06-2020 00:00,TXN00000216,A00009682,PLC00004505,13-11-2014,26-05-2020,31-05-2020,Property,97.11,12000,Linda Hearn,578 Vermont 30,,Newfane,VT,5345,644-94-7805,Y,30,90,Y,6,H,Own,MI,113040135,PGFT68188097312310,High School,A,Minor Loss,Other,1,0,FL,Panama City,18,AGENT00426,,
08-06-2020 00:00,TXN00000217,A00009547,PLC00001191,09-08-2019,29-05-2020,01-06-2020,Property,151.43,13000,Mae Lowery,733 Georgetown Drive,,Nashville,TN,37205,283-49-8769,N,42,72,Y,4,M,Rent,HI,51169880,VDMS72845826610873,Bachelor,A,Total Loss,Ambulance,1,1,CA,Oakland,5,AGENT00557,,
08-06-2020 00:00,TXN00000218,A00004091,PLC00008492,01-07-2010,05-06-2020,05-06-2020,Life,74.48,11000,Chester Barnard,7024 Johnny Mercer Boulevard,,Savannah,GA,31410,434-60-1350,Y,25,16,Y,5,H,Rent,LI,11829636,RNKV16004687398667,High School,D,Total Loss,None,1,1,MA,Holyoke,5,AGENT00475,VNDR00192,
08-06-2020 00:00,TXN00000219,A00004782,PLC00005251,16-04-2014,06-06-2020,06-06-2020,Property,116.93,15000,Chris Hosley,210 Depot Street,,Woodford,VT,5201,408-80-3430,Y,58,104,Y,5,H,Mortgage,HI,90373035,MVBR04888998312354,College,A,Minor Loss,Ambulance,1,1,CT,Manchester,15,AGENT00969,VNDR00247,
08-06-2020 00:00,TXN00000220,A00005061,PLC00009885,30-07-2011,28-05-2020,02-06-2020,Life,60.07,45000,John Ho,5036 Jericho Street,,Hartford,VT,5001,066-41-5459,Y,47,53,Y,3,M,Mortgage,HI,32133932,ADLO64542380804672,High School,D,Major Loss,Ambulance,1,0,MA,Melrose,20,AGENT00093,VNDR00447,
08-06-2020 00:00,TXN00000221,A00000704,PLC00002509,05-03-2013,20-05-2020,25-05-2020,Health,190.93,1000,Peter Jones,125 Summer Street,,Manchester,CT,6040,051-53-1038,Y,46,12,Y,7,L,Own,MI,25577152,RVZF34897936886560,Bachelor,A,Major Loss,Other,1,0,VT,Randolph,2,AGENT00162,VNDR00395,
08-06-2020 00:00,TXN00000222,A00007999,PLC00007264,08-01-2011,20-05-2020,25-05-2020,Property,111.07,19000,Ronald Stcharles,2200 East Victory Drive,#36,Savannah,GA,31404,064-16-6516,Y,50,115,Y,3,H,Rent,MI,92687525,TVXA46981182578434,Bachelor,A,Minor Loss,Other,0,1,DC,Washington,16,AGENT00322,VNDR00417,
08-06-2020 00:00,TXN00000223,A00009037,PLC00001490,09-08-2011,24-05-2020,29-05-2020,Health,119.13,13000,Buddy Hinkle,653 Vermont 12,,Hartland,VT,5048,002-26-6560,Y,50,84,Y,7,M,Own,MI,68143381,LIFV50323629362199,Masters,A,Major Loss,None,1,0,MD,Crownsville,10,AGENT00601,,
